Id;Name;Nation;Second Nation;International Apps;International Goals;International Assists;Estimated Value;Club Playing;Division Playing;Club Contracted;Division Contracted;Positions Short;Stanley Cups Won;Birth Town;Date Of Birth;Age;Player Roles;Handedness;Junior Preference;Defensive Role;Offensive Role;Morale;Favourite Number;Squad Number;Int. Squad Number;Determination;Aggression;Anticipation;Bravery;Flair;Influence;Teamwork;Creativity;Work Rate;Acceleration;Agility;Balance;Hitting;Speed;Stamina;Strength;Checking;Deflections;Deking;Faceoffs;Off The Puck;Passing;Pokecheck;Positioning;Slapshot;Stickhandling;Wristshot;Blocker;Glove;Rebound Control;Recovery;Reflexes;
16984;Dino Kucera;Croatia;---;0;0;0;875;KHL Mladost Zagreb Jrs;Junior League;KHL Mladost Zagreb Jrs;Junior League;LW, C;0;Ðakovo;8/28/2004;19;(C) Finesse;Left Handed;None;14;9;20;74;74;74;7;6;5;1;3;4;1;1;7;15;9;9;5;15;14;3;7;4;6;5;5;6;5;6;4;9;3;1;1;1;1;1;
16987;Mikko Kokkonen;Finland;---;0;0;0;3476;Ylivieskan Jääkarhut;Finnish 2nd Div;Ylivieskan Jääkarhut;Finnish 2nd Div;LD;0;Mikkeli;1/18/2001;23;(D) Standard;Left Handed;None;17;7;20;0;0;4;9;10;1;15;7;11;11;1;10;8;3;15;9;10;8;17;12;2;3;1;4;6;9;11;3;2;3;1;1;1;1;1;
16998;Nicolai Eriksen;Denmark;---;3;0;0;14870;Herning Blue Fox;Metal Ligaen;Herning Blue Fox;Metal Ligaen;LD;0;Aalborg;2/8/1999;25;(D) Defensive;Left Handed;None;16;12;20;0;0;7;16;11;5;14;5;11;12;3;15;10;5;13;11;8;6;11;14;3;2;2;4;3;10;11;3;2;2;1;1;1;1;1;
16999;Emil Marcussen;Denmark;---;0;0;0;12562;Aalborg Pirates;Metal Ligaen;Aalborg Pirates;Metal Ligaen;C, RW;0;Aalborg;4/11/1999;24;(C) All around;Left Handed;None;13;16;12;0;0;16;19;4;7;10;8;9;5;10;8;14;6;7;2;13;7;7;7;9;5;8;11;8;4;7;5;5;12;1;1;1;1;1;
17000;Frederik Marcussen;Denmark;---;0;0;0;10062;Gentofte Stars;Metal Ligaen;Gentofte Stars;Metal Ligaen;G;0;Aalborg;4/11/1999;24;(G) Butterfly style;Left Handed;None;20;1;20;0;0;33;14;4;4;8;9;12;7;1;6;7;14;10;1;6;16;12;1;1;1;1;1;4;5;9;1;2;1;6;8;3;9;4;
17001;Lukas Bach Nielsen;Denmark;---;0;0;0;10062;Gentofte Stars;Metal Ligaen;Gentofte Stars;Metal Ligaen;RW;0;Aalborg;3/22/2000;23;(W) Sniper;Right Handed;None;12;16;19;0;0;0;18;2;12;7;13;6;9;13;6;11;4;7;1;12;8;7;2;10;11;2;10;3;3;1;11;5;11;1;1;1;1;1;
17002;Christoffer Gath;Denmark;---;0;0;0;10062;Rungsted Seier Capital;Metal Ligaen;Rungsted Seier Capital;Metal Ligaen;LW, C;0;Ballerup;7/6/1999;24;(C) All around;Left Handed;None;15;15;20;0;0;0;6;2;7;12;11;11;12;8;15;12;14;8;6;9;9;9;12;9;5;12;11;8;8;12;9;7;11;1;1;1;1;1;
17003;Lucas Andersen;Denmark;---;17;5;5;12562;Esbjerg Energy;Metal Ligaen;Esbjerg Energy;Metal Ligaen;LW, RW;0;Copenhagen;1/30/1999;25;(W) Power Forward;Right Handed;None;12;16;20;0;0;17;9;12;11;8;6;6;5;8;7;9;4;7;7;12;13;10;5;12;4;3;7;4;2;5;10;2;7;1;1;1;1;1;
17004;Frederik Benjaminsen;Denmark;---;0;0;0;10062;Gentofte Stars;Metal Ligaen;Gentofte Stars;Metal Ligaen;LD, RD;0;Esbjerg;9/20/2000;23;(D) Standard;Left Handed;None;16;14;18;0;0;4;16;6;2;5;3;7;6;2;12;10;8;12;10;9;11;17;13;2;5;2;4;7;10;11;2;3;2;1;1;1;1;1;
17005;Andreas Lauridsen;Denmark;---;0;0;0;3000;Gladsaxe Bears;Danish First Division;Gladsaxe Bears;Danish First Division;G;0;Esbjerg;10/9/1997;26;(G) Butterfly style;Left Handed;None;20;1;16;0;0;0;5;5;5;10;11;10;11;1;7;4;11;10;1;1;12;6;1;1;1;1;1;2;6;9;1;3;1;6;5;1;8;4;
17006;Victor Hansen;Denmark;---;0;0;0;10062;Rungsted Seier Capital;Metal Ligaen;Rungsted Seier Capital;Metal Ligaen;LD;0;Gentofte;7/5/1998;25;(D) Standard;Left Handed;None;16;13;20;0;0;41;12;8;3;5;7;9;9;3;4;7;5;12;9;9;8;16;12;2;2;1;3;5;8;12;1;2;1;1;1;1;1;1;
17008;Lasse Skov Jensen;Denmark;---;5;2;1;12562;Aalborg Pirates;Metal Ligaen;Aalborg Pirates;Metal Ligaen;LW;0;Herning;3/6/1999;24;(W) All around;Left Handed;None;12;16;10;0;0;17;5;4;10;13;10;6;15;14;19;12;7;5;3;11;10;8;7;5;5;3;12;8;3;9;6;3;9;1;1;1;1;1;
17009;Kristian Kragh;Denmark;---;3;0;0;5137;EV Landshut Eishockey;Oberliga;EV Landshut Eishockey;Oberliga;C;0;Herning;1/30/1999;25;(C) Defensive (Finesse);Left Handed;None;14;16;20;0;0;9;13;3;9;6;9;9;8;7;10;9;12;8;3;5;9;15;7;7;8;11;5;8;7;8;7;7;7;1;1;1;1;1;
17010;Joey Dahl;United States;---;0;0;0;2175;North Dakota Fighting Hawks;NCHC;North Dakota Fighting Hawks;NCHC;LW;0;Detroit;7/19/2005;18;(W) All around;Left Handed;None;12;12;20;88;88;88;17;7;11;12;7;12;16;10;16;14;5;7;3;14;11;7;6;3;1;2;8;6;5;8;4;5;7;1;1;1;1;1;
17011;Mikkel Hansen;Denmark;---;0;0;0;9662;Hvidovre Fighters;Danish First Division;Hvidovre Fighters;Danish First Division;LD;0;Hvidovre;11/19/1999;24;(D) Standard;Left Handed;None;16;10;20;0;0;0;10;7;2;9;6;5;11;3;12;9;9;14;9;12;11;12;12;2;3;1;2;5;10;12;1;3;4;1;1;1;1;1;
17012;Sebastian Zacher;Denmark;---;0;0;0;2375;Amager Islanders;Danish First Division;Amager Islanders;Danish First Division;LW;0;Kastrup;3/10/1999;24;(W) Sniper;Left Handed;None;13;16;20;0;0;0;11;4;14;7;17;9;10;13;10;9;8;7;1;15;14;8;3;10;11;3;9;3;2;4;11;5;9;1;1;1;1;1;
17013;Oliver True;Denmark;---;0;0;0;12562;Frederikshavn White Hawks;Metal Ligaen;Frederikshavn White Hawks;Metal Ligaen;RW;0;Rungsted;5/4/2000;23;(W) Power Forward;Right Handed;Major Junior;13;16;20;0;0;15;10;12;11;15;11;12;13;13;9;8;6;10;6;8;15;16;4;12;4;3;3;2;1;3;9;1;8;1;1;1;1;1;
17014;Noah Samsøe;Denmark;---;0;0;0;3000;Gladsaxe Bears;Danish First Division;Gladsaxe Bears;Danish First Division;LD, RD;0;Rungsted;11/9/1999;24;(D) Standard;Left Handed;None;16;13;19;0;0;7;16;6;1;9;11;9;7;1;4;7;10;20;7;7;10;10;10;1;3;1;4;6;9;10;1;1;1;1;1;1;1;1;
17015;Gustav Green;Denmark;---;0;0;0;12562;Aalborg Pirates;Metal Ligaen;Aalborg Pirates;Metal Ligaen;C;0;Rungsted;9/21/2000;23;(C) Defensive;Left Handed;None;15;13;12;0;0;0;9;19;6;12;10;11;8;6;10;15;11;7;6;15;15;14;10;5;3;10;5;8;9;9;3;4;5;1;1;1;1;1;
17016;Andreas Grundtvig;Denmark;---;10;2;2;5137;EV Landshut Eishockey;Oberliga;EV Landshut Eishockey;Oberliga;LW, RW;0;Rungsted;1/14/1999;25;(W) Sniper;Left Handed;None;14;16;13;0;0;18;19;2;13;7;14;10;13;13;11;8;5;6;1;15;8;7;2;8;10;3;10;3;4;4;13;6;13;1;1;1;1;1;
17018;Lasse Holm Mortensen;Denmark;---;0;0;0;2375;Rødovre Skøjte- og Ishockey Klub;Danish First Division;Rødovre Skøjte- og Ishockey Klub;Danish First Division;LD;0;Rødovre;7/30/2000;23;(D) Offensive;Left Handed;None;14;15;14;0;0;0;13;3;6;7;17;7;12;6;17;14;10;5;3;13;10;11;3;4;6;1;10;9;8;5;5;7;9;1;1;1;1;1;
17019;Frederik Kaels;Denmark;---;0;0;0;2375;Rødovre Skøjte- og Ishockey Klub;Danish First Division;Rødovre Skøjte- og Ishockey Klub;Danish First Division;LW;0;Rødovre;3/21/2000;23;(W) Finesse;Left Handed;None;11;16;20;0;0;0;14;3;14;13;10;11;16;13;14;13;8;8;2;13;15;5;6;6;14;4;10;6;3;4;4;10;12;1;1;1;1;1;
17020;William Rørth;Denmark;---;0;0;0;12562;Frederikshavn White Hawks;Metal Ligaen;Frederikshavn White Hawks;Metal Ligaen;G;0;Rødovre;9/20/1999;24;(G) Butterfly style;Left Handed;None;20;1;15;0;0;0;11;8;4;15;9;11;8;1;7;6;11;8;1;1;13;12;1;1;1;1;1;3;8;11;1;3;1;6;9;3;8;4;
17021;Oliver Reuter;Denmark;---;0;0;0;12562;Odense Bulldogs;Metal Ligaen;Odense Bulldogs;Metal Ligaen;C;0;Rødovre;4/8/1999;24;(C) Sniper;Left Handed;None;13;16;20;0;0;0;12;3;13;19;18;11;14;15;18;12;4;7;2;8;13;7;2;10;11;9;12;4;2;3;11;7;12;1;1;1;1;1;
17022;Marco Petersen;Denmark;---;12;0;7;10062;Gentofte Stars;Metal Ligaen;Gentofte Stars;Metal Ligaen;LD, RD;0;Vojens;3/30/2000;23;(D) Standard;Left Handed;None;16;13;14;0;0;5;3;12;1;6;5;4;6;1;9;6;8;12;8;8;13;11;11;1;3;1;1;6;7;10;1;1;1;1;1;1;1;1;
17023;Johann Bollig;United States;---;0;0;0;1341;Sacred Heart Pioneers;Atlantic Hockey;Sacred Heart Pioneers;Atlantic Hockey;C;0;El Segundo;12/30/2004;19;(C) All around;Left Handed;None;16;6;8;17;17;17;9;2;2;4;6;5;1;1;5;13;6;7;6;16;14;6;7;1;1;7;5;8;9;8;4;3;5;1;1;1;1;1;
17025;Evan Neugold;United States;---;0;0;0;2948;Berlin River Drivers;FHL;Berlin River Drivers;FHL;LW, RW;0;---;9/29/1992;31;(W) Power Forward;Left Handed;College;10;15;20;0;0;0;4;15;8;15;6;9;7;6;4;5;3;4;6;5;9;5;4;9;6;2;4;4;2;8;6;4;5;1;1;1;1;1;
17026;Alex Brooks;Canada;---;0;0;0;5373;Imatran Ketterä;Suomi-Sarja;Imatran Ketterä;Suomi-Sarja;LD, RD;0;---;7/9/1991;32;(D) Playmaker;Left Handed;College;15;10;20;0;0;0;14;10;6;7;14;7;10;6;8;9;4;5;4;3;3;4;6;3;5;2;5;9;7;8;3;4;3;1;1;1;1;1;
17027;Luc Brown;Canada;---;0;0;0;16697;Guelph Storm;OHL;Guelph Storm;OHL;LW;0;Brantford;1/2/2004;20;(W) Power Forward;Left Handed;None;13;10;20;25;25;25;16;10;4;9;5;8;4;2;4;7;4;14;9;7;14;12;7;8;3;2;3;5;2;6;3;5;4;1;1;1;1;1;
17028;Patrick Neugebauer;Austria;---;0;0;0;18867;HC Tiroler Wasserkraft Innsbruck;Erste Bank Eishockey Liga;HC Tiroler Wasserkraft Innsbruck;Erste Bank Eishockey Liga;LW;0;Bad Aussee;11/15/2005;18;(W) All around;Left Handed;None;12;10;20;49;49;49;10;1;3;17;7;14;9;3;15;10;3;7;5;7;10;5;7;2;1;1;5;6;5;9;1;4;5;1;1;1;1;1;
17029;Nemanja Jankovic;Serbia;---;0;0;0;875;HK Spartak Subotica U18;Srb U18;HK Spartak Subotica U18;Srb U18;C;0;Subotica;2/3/2008;16;(C) Playmaker (Physical);Right Handed;None;9;11;20;12;12;12;20;20;11;11;9;9;14;10;18;8;3;3;5;7;10;1;1;7;5;7;6;4;3;3;8;4;3;1;1;1;1;1;
17030;Ryan Salkeld;United States;---;0;0;0;2320;Dundas Real McCoys;Allan Cup;Dundas Real McCoys;Allan Cup;LW, C, RW;0;---;7/31/1991;32;(W) Power Forward;Right Handed;College;10;15;20;0;0;0;12;4;13;13;10;9;14;13;13;2;3;1;4;1;4;1;4;8;7;1;6;1;2;5;6;2;9;1;1;1;1;1;
17031;Tomas Parizek;Czech Republic;---;0;0;0;10734;SK Horácká Slavia Trebíc;WSM Liga;SK Horácká Slavia Trebíc;WSM Liga;LD;0;---;4/15/1994;29;(D) Offensive;Left Handed;College;15;10;20;0;0;0;16;5;5;3;8;8;8;5;7;4;7;10;8;4;9;11;6;5;5;1;7;8;8;11;5;8;6;1;1;1;1;1;
17032;Butrus O'Brien;United States;---;0;0;0;17965;London Knights;OHL;London Knights;OHL;LD;0;Riverview;4/18/2004;19;(D) Defensive (Physical);Left Handed;None;11;10;20;7;7;7;9;8;6;6;11;12;12;5;11;11;6;17;10;7;14;12;10;1;2;1;3;4;9;7;6;4;1;1;1;1;1;1;
17033;Jordyn Zentner;Canada;---;0;0;0;7250;Aurora Tigers;OJHL;Aurora Tigers;OJHL;LW;0;Lefroy;3/11/2007;16;(W) Finesse;Left Handed;None;10;14;20;32;32;32;15;1;12;6;7;10;13;11;12;10;11;8;1;14;6;4;3;4;9;1;7;6;6;4;6;8;8;1;1;1;1;1;
17034;Sean Gammage;United States;---;0;0;0;10742;Laval Predateurs;LNAH;Laval Predateurs;LNAH;LD, RD;0;---;1/13/1991;33;(D) Defensive (Physical);Left Handed;College;15;10;19;0;0;0;20;14;3;8;8;8;9;3;8;5;5;9;9;6;7;18;8;3;4;1;3;4;7;10;4;4;3;1;1;1;1;1;
17035;Nardo Kluijtmans;Netherlands;---;0;0;0;0;---;---;---;---;LW;0;Scheveningen;3/28/2002;21;(W) Power Forward;Right Handed;None;8;13;15;44;44;44;14;3;6;13;10;2;6;5;9;5;4;2;4;4;5;6;3;7;3;2;5;4;1;2;5;2;6;1;1;1;1;1;
17036;Vladimir Perezhogin;Russia;---;0;0;0;18867;HC Tiroler Wasserkraft Innsbruck;Erste Bank Eishockey Liga;HC Tiroler Wasserkraft Innsbruck;Erste Bank Eishockey Liga;G;0;St. Petersburg;9/8/2004;19;(G) Butterfly style;Left Handed;None;20;1;16;1;1;1;14;17;8;11;9;13;16;1;13;9;19;10;1;12;16;13;1;1;1;1;1;6;7;12;1;5;1;8;12;5;12;12;
17037;Jordan Wilson;Canada;---;0;0;0;326;Hope Wildcats;PCBL;Hope Wildcats;PCBL;LW;0;---;3/21/2008;15;(W) Sniper;Left Handed;None;6;17;18;37;37;37;14;1;11;11;12;11;10;8;11;6;3;1;2;8;9;7;1;7;8;1;5;3;1;1;8;5;8;1;1;1;1;1;
17038;Tyler Gjurich;United States;---;0;0;0;11000;Mississippi RiverKings;SPHL;Mississippi RiverKings;SPHL;C, RW;0;---;5/24/1992;31;(W) Finesse;Left Handed;College;10;15;20;0;0;0;18;4;16;13;10;9;16;15;14;9;11;5;4;9;12;6;7;6;9;2;7;7;7;9;5;8;9;1;1;1;1;1;
17039;Steve Chevit;Canada;---;0;0;0;7250;Truro Bearcats;MHL;Truro Bearcats;MHL;C, RW;0;Laval;7/7/2006;17;(C) Grinder;Left Handed;None;15;13;20;36;36;36;15;9;3;9;8;11;10;3;16;8;6;9;10;5;14;9;11;6;2;10;2;3;6;10;2;3;5;1;1;1;1;1;
17040;Murray Campbell;United States;---;0;0;0;0;---;---;---;---;RD;0;Philadelphia;2/24/2003;20;(D) Rugged;Right Handed;None;17;5;17;4;4;4;13;8;4;7;8;8;7;2;6;7;5;13;8;7;12;10;8;1;1;1;5;3;4;5;2;1;1;1;1;1;1;1;
17041;Pavel Tyutyunkov;Kazakhstan;---;0;0;0;5973;Yunost Karaganda U18;Russia U18;Yunost Karaganda U18;Russia U18;LW;0;Karaganda;6/19/2006;17;(W) All around;Right Handed;None;15;10;18;49;49;49;14;1;3;9;8;5;14;3;12;8;5;8;5;10;12;9;9;6;4;2;4;8;7;7;6;6;7;1;1;1;1;1;
17042;Rich Tibbetts;United States;---;0;0;0;7250;Johnstown Tomahawks;NAHL;Johnstown Tomahawks;NAHL;C;0;Barrington;9/27/2006;17;(C) Power Forward;Left Handed;None;12;16;20;42;42;42;17;11;11;15;8;10;12;11;13;7;7;4;3;8;12;9;2;7;1;4;5;1;1;3;2;1;6;1;1;1;1;1;
17043;Jason Pratt;United States;---;0;0;0;1341;RIT Tigers;Atlantic Hockey;RIT Tigers;Atlantic Hockey;RW;0;Detroit;2/9/2005;19;(W) Grinder;Right Handed;None;14;8;20;69;69;69;5;4;2;5;9;11;13;2;7;7;9;11;8;8;14;9;8;3;3;2;2;4;3;9;5;4;2;1;1;1;1;1;
17044;Dan McDougall;United States;---;0;0;0;4566;Hannover Indians;Oberliga;Hannover Indians;Oberliga;RD;0;Clinton Township;8/27/1990;33;(D) Defensive (Physical);Right Handed;College;15;10;20;0;0;0;18;9;4;10;6;7;11;4;10;5;4;9;9;5;11;7;11;2;3;1;3;2;9;9;5;2;3;1;1;1;1;1;
17045;Mac Hassen;United States;---;0;0;0;5312;Rochester John Marshall;HS-MN;Rochester John Marshall;HS-MN;LW;0;Rochester;4/20/2009;14;(W) Finesse;Left Handed;None;9;12;20;32;32;32;10;3;8;1;6;10;9;10;3;4;7;1;4;5;7;2;4;5;9;1;7;6;4;2;3;5;6;1;1;1;1;1;
17047;Gus Strelow;United States;---;0;0;0;6510;Blake;HS-MN;Blake;HS-MN;C;0;Mankato;2/2/2008;16;(C) Playmaker;Left Handed;None;2;20;4;30;30;30;9;4;11;8;3;5;7;11;4;8;8;5;1;11;6;6;1;7;7;4;7;7;3;2;6;6;3;1;1;1;1;1;
17048;Mitch Vandergunst;Canada;---;0;0;0;18730;Atlanta Gladiators;ECHL;Atlanta Gladiators;ECHL;RW;0;Exeter;8/28/1994;29;(W) All around;Right Handed;College;10;15;20;0;0;0;8;1;7;7;7;9;11;7;15;8;6;2;1;8;9;7;8;5;2;2;10;8;4;11;4;4;9;1;1;1;1;1;
17049;Ian Harris;United States;---;0;0;0;16312;Toledo Walleye;ECHL;Toledo Walleye;ECHL;LW, C;0;Fort Wayne;2/27/1995;28;(W) Power Forward;Left Handed;College;11;14;16;0;0;0;8;7;17;14;10;10;14;17;15;6;6;5;7;9;5;11;6;14;8;2;6;4;4;9;10;3;12;1;1;1;1;1;
17051;Bohdan Chernenko;Ukraine;---;0;0;0;8471;Donbass Donetsk;Ukr;Donbass Donetsk;Ukr;LW;0;Donetsk;3/17/2004;19;(W) All around;Left Handed;None;8;14;17;65;65;65;7;1;7;9;9;10;2;7;6;16;2;7;2;14;7;6;4;4;3;1;8;4;3;2;6;6;4;1;1;1;1;1;
17052;William-Henri Lloyd;Canada;---;0;0;0;1500;Superior Eagles;HNO;Superior Eagles;HNO;LW;0;Vankleek Hill;3/13/2008;15;(W) Grinder;Left Handed;None;16;10;17;45;45;45;8;11;1;9;10;11;10;4;16;8;8;9;10;6;9;4;11;4;3;4;4;7;5;9;4;5;5;1;1;1;1;1;
17053;Dmytro Babenko;Ukraine;---;43;3;9;3686;Rokiskio Rokiskis;LHL;Rokiskio Rokiskis;LHL;LW, RW;0;Kharkov;8/13/1995;28;(W) All around;Left Handed;College;10;15;20;0;0;13;12;1;11;5;3;11;11;7;12;9;7;6;3;9;7;11;9;9;7;4;11;8;8;10;8;5;9;1;1;1;1;1;
17054;Aziz Thyer;Canada;---;0;0;0;15287;Sherbrooke Phoenix;QMJHL;Sherbrooke Phoenix;QMJHL;LW;0;St. Hyacinthe;8/4/2004;19;(W) Power Forward;Left Handed;None;11;12;20;65;65;65;7;6;7;11;1;9;8;5;3;8;7;4;4;6;8;8;1;9;4;1;4;4;1;3;5;3;8;1;1;1;1;1;
17055;Rauno Helenius;Finland;---;0;0;0;3828;Espoon Kiekkoseura B2-Jrs;Fin B2-Jr SM-Liiga;Espoon Kiekkoseura B2-Jrs;Fin B2-Jr SM-Liiga;RW;0;Turku;10/20/2006;17;(W) Defensive (Physical);Left Handed;None;11;11;15;54;54;54;7;9;5;6;6;3;7;10;7;6;4;7;8;7;9;5;4;5;1;1;4;3;4;5;1;4;2;1;1;1;1;1;
17057;Darren Butler;United States;---;0;0;0;809;St. Michael's Purple Knights;ECAC East;St. Michael's Purple Knights;ECAC East;G;0;Vernon Hills;8/3/2004;19;(G) Butterfly style;Left Handed;None;20;1;20;38;38;38;19;1;5;3;2;5;10;1;7;4;16;8;1;8;14;3;1;1;1;1;1;2;7;9;1;5;1;6;5;3;7;6;
17058;Dylan Parker;United States;---;0;0;0;634;St. Scholastica Saints;NCHA;St. Scholastica Saints;NCHA;LW;0;Apple Valley;9/24/2004;19;(W) Enforcer;Left Handed;None;14;8;20;50;50;50;17;11;2;5;1;6;10;1;10;7;6;14;10;8;14;18;6;4;4;2;4;2;6;6;1;3;1;1;1;1;1;1;
17059;Marc Anthony Daigneault;Canada;---;0;0;0;16565;Barrie Colts;OHL;Barrie Colts;OHL;C, RW;0;Marathon;10/17/2006;17;(C) Power Forward;Right Handed;None;13;14;18;79;79;79;16;12;13;11;7;11;13;13;14;8;9;10;5;8;13;10;3;10;6;9;9;6;6;5;8;2;11;1;1;1;1;1;
17060;Desmond Gleason;United States;---;0;0;0;16697;Guelph Storm;OHL;Guelph Storm;OHL;C;0;Glen Rock;12/30/2007;16;(C) Defensive;Right Handed;None;12;13;19;15;15;15;18;5;3;11;10;10;11;11;11;9;8;7;1;13;10;11;4;6;6;5;8;6;5;3;5;3;3;1;1;1;1;1;
17061;Arne Jones;United States;---;0;0;0;2562;Michigan Wild;USU16E;Michigan Wild;USU16E;RD;0;Plymouth;4/8/2007;16;(D) Defensive (Physical);Left Handed;None;15;4;16;26;26;26;10;2;1;2;6;7;2;2;9;6;5;11;6;5;5;8;6;1;1;1;1;1;2;5;2;1;1;1;1;1;1;1;
17062;Evan Dixon;United States;---;0;0;0;1906;HC Garges les Gonesses;National League 3;HC Garges les Gonesses;National League 3;LW, C, RW;0;Novi;11/10/1991;32;(W) Sniper;Left Handed;College;10;15;20;0;0;0;7;5;8;6;10;9;6;7;7;2;2;2;2;3;2;4;2;8;10;1;9;6;2;5;10;3;7;1;1;1;1;1;
17063;Maks Robar;Slovenia;---;0;0;0;1500;HDK Maribor/Celje Jrs;Junior League;HDK Maribor/Celje Jrs;Junior League;LD;0;Jesenice;1/14/2006;18;(D) Defensive (Physical);Left Handed;None;17;10;20;24;24;24;15;18;4;9;7;9;5;4;9;7;5;11;8;7;10;6;6;2;2;2;1;4;8;8;4;2;3;1;1;1;1;1;
17064;Scott Potenza;United States;---;0;0;0;1312;Wisconsin Fire;USU16E;Wisconsin Fire;USU16E;LW, C;0;Rhinelander;6/21/2007;16;(C) All around;Left Handed;None;15;10;19;38;38;38;20;1;5;16;6;10;18;5;17;11;5;13;8;9;13;7;7;5;6;9;6;8;7;11;7;7;5;1;1;1;1;1;
17065;Kim Laakso;Finland;---;0;0;0;27265;Mikkelin Jukurit;Liiga;Mikkelin Jukurit;Liiga;LW, RW;0;Espoo;3/26/2003;20;(W) Defensive;Right Handed;None;14;12;15;36;36;36;7;16;5;11;3;13;14;6;10;16;13;15;12;16;16;15;12;7;9;5;8;10;12;9;3;6;4;1;1;1;1;1;
17066;Zachary Lee;United States;---;0;0;0;1842;Bowling Green Falcons;WCHA;Bowling Green Falcons;WCHA;RD;0;Gates Mills;1/20/2005;19;(D) Pointman (Physical);Right Handed;None;9;14;16;24;24;24;13;15;8;9;3;2;5;7;7;9;10;9;6;7;15;14;6;4;7;1;6;8;1;5;7;4;3;1;1;1;1;1;
17067;Dmitry Barbashev;Russia;---;0;0;0;23653;MHC Dynamo St. Petersburg;MHL;Dynamo St. Petersburg;Vysshaya Liga;LW, RW;0;Perm;4/22/2006;17;(W) Power Forward;Left Handed;None;8;13;20;62;62;62;10;4;10;11;4;4;2;12;6;7;6;8;5;6;9;9;1;6;5;2;5;2;1;5;5;2;5;1;1;1;1;1;
17068;Kenneth Demers;Canada;---;0;0;0;2707;Cape Breton Tradesmen;NSMHL;Cape Breton Tradesmen;NSMHL;RW;0;Glace Bay;11/21/2008;15;(W) Grinder;Left Handed;None;11;13;20;44;44;44;13;12;6;10;8;10;10;10;10;8;7;9;8;9;6;6;5;7;5;4;2;3;3;4;5;5;5;1;1;1;1;1;
17069;Hunter Frear;New Zealand;---;0;0;0;102;West Auckland Admirals U20;Nzl U20;West Auckland Admirals U20;Nzl U20;LD;0;Canterbury;8/21/2008;15;(D) Standard;Right Handed;None;12;12;20;11;11;11;13;17;3;6;8;3;16;8;11;8;5;8;5;7;7;8;8;1;5;1;4;5;5;7;5;3;2;1;1;1;1;1;
17070;Connor McNamara;United States;---;0;0;0;7702;Shattuck-St. Mary's;HS-MN;Shattuck-St. Mary's;HS-MN;LW, C;0;Mankato;8/29/2006;17;(C) Finesse;Left Handed;None;15;8;4;62;62;62;20;1;6;1;10;6;17;6;12;9;4;9;3;11;14;3;8;1;7;8;6;9;4;4;4;7;6;1;1;1;1;1;
17071;Tyler Steel;Canada;---;0;0;0;12500;Lillehammer IK;GET Ligaen;Lillehammer IK;GET Ligaen;G;0;Vernon;2/25/1993;30;(G) Hybrid style;Left Handed;College;20;1;18;0;0;0;10;7;5;9;6;8;9;1;10;6;8;11;1;6;7;8;1;1;1;1;1;3;5;10;1;5;1;5;6;4;3;7;
17072;Nemanja Stojanovic;Serbia;---;0;0;0;875;HK Spartak Subotica U18;Srb U18;HK Spartak Subotica U18;Srb U18;C;0;Subotica;12/11/2008;15;(C) Defensive (Physical);Left Handed;None;15;6;20;22;22;22;9;5;3;4;7;1;8;2;5;7;9;8;8;6;12;3;5;4;1;8;1;5;8;8;1;6;3;1;1;1;1;1;
17073;Vladimir Styk;Slovakia;---;0;0;0;2333;MsHK DOXXbet Zilina Jr.;Slovakian Juniors;MsHK DOXXbet Zilina Jr.;Slovakian Juniors;LW, RW;0;Zilina;5/18/2006;17;(W) Power Forward;Right Handed;None;12;14;15;16;16;16;8;14;9;9;6;7;7;7;7;9;8;4;6;10;15;9;2;11;5;3;7;5;1;5;6;4;9;1;1;1;1;1;
17074;Craig Skudalski;United States;Great Britain;0;0;0;3125;Peterborough Phantoms;English Premier League;Peterborough Phantoms;English Premier League;LW;0;Wyoming;5/12/1995;28;(W) Power Forward;Left Handed;College;10;15;20;0;0;0;20;5;13;1;8;9;5;7;1;4;5;2;5;3;8;2;4;14;9;3;9;6;2;8;10;6;12;1;1;1;1;1;
17075;Michal Teply;Czech Republic;---;0;0;0;4833;HC RT Torax Poruba;Czech Second League;HC RT Torax Poruba;Czech Second League;LW, RW;0;---;5/27/2001;22;(W) Sniper;Left Handed;Major Junior;6;17;19;0;0;0;5;2;11;16;3;9;17;13;15;19;9;8;1;18;13;8;2;7;8;1;8;2;1;2;9;4;9;1;1;1;1;1;
17076;Gleb Shutov;Russia;---;0;0;0;9878;Altai Barnaul;Pervaya Liga;Altai Barnaul;Pervaya Liga;LD, RD;0;Omsk;2/12/1999;25;(D) Standard;Left Handed;Europe;14;9;17;0;0;5;9;10;1;3;5;5;3;1;3;6;8;14;8;7;11;10;9;1;2;1;1;4;7;11;1;1;1;1;1;1;1;1;
17077;Igor Shama;Russia;---;0;0;0;21840;Ermak Angarsk;Vysshaya Liga;Ermak Angarsk;Vysshaya Liga;LW, RW;0;Omsk;4/7/1999;24;(W) Finesse;Left Handed;None;6;15;20;0;0;0;14;4;12;1;8;6;12;12;7;12;7;6;2;7;12;4;1;6;12;2;10;5;4;3;6;8;10;1;1;1;1;1;
