Id;Name;Nation;Estimated Value;Club Playing;Division Playing;Club Contracted;Division Contracted;Positions Short;Birth Town;Date Of Birth;Age;Handedness;Junior Preference;Morale;Squad Number;Determination;Goaltender;Left Defense;Right Defense;Left Wing;Center;Right Wing;Aggression;Anticipation;Bravery;Flair;Influence;Teamwork;Creativity;Work Rate;Acceleration;Agility;Balance;Fighting;Hitting;Speed;Stamina;Strength;Checking;Deflections;Deking;Faceoffs;Off The Puck;Passing;Pokecheck;Positioning;Slapshot;Stickhandling;Wristshot;Blocker;Glove;Rebound Control;Recovery;Reflexes;
15175;Patrick Shea;United States;1476;Oakland University;ACHA;Oakland University;ACHA;C;Marshfield;3/25/1997;22;Right Handed;College;17;0;13;1;1;1;9;20;12;2;16;9;10;7;4;15;9;7;7;7;1;6;11;13;11;5;10;7;7;12;6;6;4;7;3;8;1;1;1;1;1;
15176;Ryan Shea;United States;1841;Northeastern Huskies;HE;Northeastern Huskies;HE;LD;Milton;2/11/1997;23;Left Handed;College;16;75;18;1;20;15;1;1;1;10;8;6;6;12;13;8;18;14;9;7;2;4;8;12;11;7;5;7;3;7;9;5;6;4;4;4;1;1;1;1;1;
15177;Andrei Khlystov;Russia;23653;Mechel Chelyabinsk;NJHL;Chelmet Chelyabinsk;Vysshaya Liga;LW;Moscow;6/10/2001;18;Left Handed;None;20;33;18;1;1;1;20;12;1;4;3;5;9;10;1;1;4;9;9;7;2;9;12;12;7;8;6;2;3;5;8;10;7;1;3;3;1;1;1;1;1;
15178;Conor Sheary;United States;119885;Pittsburgh Penguins;NHL;Pittsburgh Penguins;NHL;LW;Winchester;6/8/1992;27;Left Handed;College;10;43;14;1;1;1;20;10;15;8;11;10;12;10;10;13;10;14;14;12;3;6;13;12;7;11;8;14;5;13;14;10;11;13;13;13;1;1;1;1;1;
15179;Patrick Sheehan;United States;2166;HK Ina Sisak;Senior League;HK Ina Sisak;Senior League;RD;St. Louis;8/14/1990;29;Right Handed;College;19;22;12;1;12;20;1;1;1;9;3;6;6;8;6;3;7;7;4;8;1;6;5;4;9;7;4;4;2;4;2;7;9;4;4;4;1;1;1;1;1;
15180;Tyler Sheehy;United States;6708;HC Most;WSM Liga;HC Most;WSM Liga;C, RW;Burnsville;11/20/1995;24;Right Handed;College;20;0;9;1;1;1;12;20;16;1;7;3;3;13;4;5;6;7;9;5;1;4;10;6;2;6;7;10;11;9;8;6;7;4;9;7;1;1;1;1;1;
15183;Hunter Shepard;United States;1842;Minnesota-Duluth Bulldogs;NCHC;Minnesota-Duluth Bulldogs;NCHC;G;Grand Rapids;11/7/1995;24;Left Handed;College;1;0;7;20;1;1;1;1;1;6;3;4;7;12;18;1;13;4;8;13;1;1;5;8;1;1;1;1;1;1;1;5;10;1;1;1;5;5;6;1;5;
15184;Robert LaVallee;United States;8527;Salmon Arm SilverBacks;BCHL;Salmon Arm SilverBacks;BCHL;LW;St. Paul;9/8/2003;16;Left Handed;None;20;36;9;1;1;1;20;10;10;11;2;3;8;5;1;1;4;6;4;10;5;6;6;8;6;2;3;1;1;2;4;1;5;1;1;3;1;1;1;1;1;
15187;Marco Giopp;Italy;11220;HC Asiago Hockey 1935;Alps League;HC Asiago Hockey 1935;Alps League;G;Asiago;4/26/2001;18;Left Handed;None;19;32;7;20;1;1;1;1;1;19;1;7;1;1;2;1;1;4;6;5;2;1;5;12;1;1;1;1;1;1;5;4;7;1;4;1;5;6;4;1;6;
15191;Kiefer Sherwood;United States;10810;IF Sundsvall Hockey;First Division;IF Sundsvall Hockey;First Division;LW, RW;New Albany;3/31/1995;24;Right Handed;College;20;0;3;1;1;1;16;14;20;1;13;7;16;5;6;12;9;13;12;8;6;6;14;9;10;6;9;12;5;12;8;6;8;11;10;10;1;1;1;1;1;
15192;Kole Sherwood;United States;95508;Cleveland Monsters;AHL;Columbus Blue Jackets;NHL;RW;New Albany;1/22/1997;23;Right Handed;Major Junior;11;67;11;1;1;1;12;9;20;8;6;5;8;5;9;9;8;10;12;8;2;5;10;9;7;8;11;13;9;12;11;6;8;9;13;11;1;1;1;1;1;
15193;Michael Shibrowski;United States;8062;Anyang Halla;ALIH;Anyang Halla;ALIH;G;Edina;11/15/1990;29;Right Handed;College;20;0;19;20;1;1;1;1;1;6;5;10;11;10;7;1;10;5;9;10;1;1;2;5;12;1;1;1;1;1;6;6;11;1;7;1;8;7;5;7;7;
15194;Alec Shields;United States;6850;Olympia Heist op den Berg;Premier Division;Olympia Heist op den Berg;Premier Division;C;---;6/19/1991;28;Right Handed;College;20;4;7;1;1;1;9;20;15;17;12;7;10;13;5;13;6;3;5;3;3;4;3;6;4;3;7;6;11;8;4;5;6;6;3;9;1;1;1;1;1;
15195;David Shields;United States;8375;Rytíri Kladno;WSM Liga;Rytíri Kladno;WSM Liga;RD;Rochester;1/27/1991;29;Right Handed;Major Junior;20;7;12;1;13;20;1;1;1;11;9;14;6;13;14;7;16;7;8;13;10;13;7;12;16;14;8;8;5;9;8;11;14;9;5;8;1;1;1;1;1;
15196;Casey Wagner;United States;5312;Kirkland Lake Gold Miners;NOJHL;Kirkland Lake Gold Miners;NOJHL;LW;East Rutherford;8/4/2002;17;Left Handed;None;11;64;7;1;1;1;20;1;12;1;4;15;9;11;19;4;17;11;9;12;1;3;11;10;4;9;2;1;1;1;5;8;9;3;4;1;1;1;1;1;1;
15197;Dominik Shine;United States;18250;Fort Wayne Komets;ECHL;Fort Wayne Komets;ECHL;LW, RW;Pinckney;4/18/1993;26;Right Handed;College;20;16;18;1;1;1;16;9;20;16;9;13;8;11;14;7;13;8;9;6;13;10;7;7;9;7;9;10;2;5;5;5;9;7;6;8;1;1;1;1;1;
15199;Cam Shine;United States;4707;Ann Arbor;HS-MI;Ann Arbor;HS-MI;LD;Ann Arbor;11/6/2003;16;Left Handed;None;20;29;16;1;20;12;1;1;1;14;4;17;7;9;16;2;18;8;7;7;1;6;7;12;8;8;2;3;1;3;1;6;6;1;1;1;1;1;1;1;1;
15200;Hans Peter Platzer;Austria;1812;EHC Oberscheider Lustenau Jrs;Austrian Juniors;EHC Oberscheider Lustenau Jrs;Austrian Juniors;LD;Lustenau;8/9/2002;17;Left Handed;None;20;55;17;1;20;12;12;12;12;6;1;3;9;3;16;1;13;6;6;11;1;6;7;8;12;7;1;1;1;3;3;7;6;1;3;1;1;1;1;1;1;
15201;Baker Shore;United States;2178;Denver Pioneers;NCHC;Denver Pioneers;NCHC;RW;Colorado Springs;8/20/1999;20;Right Handed;College;19;0;13;1;1;1;12;12;20;4;12;7;14;10;10;15;9;15;13;8;1;1;17;13;8;3;8;4;1;7;7;5;3;7;3;8;1;1;1;1;1;
15202;Drew Shore;United States;21244;HC '05 Banská Bystrica;Slovakian Liga;HC '05 Banská Bystrica;Slovakian Liga;C, RW;Denver;1/29/1991;29;Right Handed;Europe;10;23;12;1;1;1;12;20;17;5;13;10;7;12;11;15;10;14;13;11;9;11;13;12;13;11;8;10;15;11;14;8;12;11;12;11;1;1;1;1;1;
15203;Nick Shore;United States;116283;Washington Capitals;NHL;Washington Capitals;NHL;C, RW;Denver;9/26/1992;27;Right Handed;College;11;21;14;1;1;1;14;20;16;13;13;9;9;9;15;13;17;14;13;11;6;14;13;11;13;15;9;10;17;11;14;13;14;14;13;13;1;1;1;1;1;
15204;Quentin Shore;United States;18297;Adirondack Thunder;ECHL;Adirondack Thunder;ECHL;C, RW;Denver;5/25/1994;25;Right Handed;College;20;27;13;1;1;1;9;20;16;9;13;8;10;12;12;14;12;8;7;7;4;6;8;9;12;6;6;12;12;10;11;6;10;6;10;5;1;1;1;1;1;
15205;Isak Von Ungern-Stenberg;United States;9715;Lone Star Brahmas;NAHL;Lone Star Brahmas;NAHL;RD;West Orange;10/21/2002;17;Right Handed;None;20;55;6;1;1;20;1;1;1;16;2;3;10;5;13;1;8;7;7;12;1;8;9;8;10;8;1;3;1;3;6;4;8;1;2;3;1;1;1;1;1;
15206;Jeff Sousa;United States;4707;Cranbrook-Kingswood;HS-MI;Cranbrook-Kingswood;HS-MI;RD;Bloomfield Hills;12/8/2003;16;Right Handed;None;19;3;9;1;10;20;1;1;1;8;5;5;9;4;4;1;3;6;5;8;1;3;6;8;7;4;4;6;1;6;3;3;4;6;5;6;1;1;1;1;1;
15207;Oskars Valters;Latvia;875;Liepajas SSS U18;Lat-18;Liepajas SSS U18;Lat-18;C;Liepaja;6/11/2003;16;Left Handed;None;20;43;13;1;1;1;12;20;9;1;6;11;6;9;8;2;12;9;8;10;3;10;9;9;11;10;2;3;7;4;7;6;8;3;5;3;1;1;1;1;1;
15209;Jaroslaw Galant;Poland;2208;Ciarko PBS Bank U20;Polish Junior;Ciarko PBS Bank U20;Polish Junior;C;Szczecin;7/30/2001;18;Right Handed;None;10;27;2;1;1;1;9;20;12;12;9;3;13;2;3;10;1;7;4;7;1;4;5;11;4;2;7;3;8;5;6;1;1;2;2;6;1;1;1;1;1;
15210;Joey Sides;United States;15000;Nottingham Panthers;Elite League;Nottingham Panthers;Elite League;LW;Sun Valley;3/4/1986;34;Left Handed;College;14;19;6;1;1;1;20;9;12;15;11;12;10;8;7;11;8;3;9;3;1;3;8;8;5;3;9;13;3;10;2;3;5;9;5;11;1;1;1;1;1;
15211;Blake Siebenaler;United States;10800;Starbulls Rosenheim;DEL2;Starbulls Rosenheim;DEL2;RD;Toledo;2/27/1996;24;Right Handed;Major Junior;20;5;13;1;12;20;1;1;1;6;9;6;9;8;10;11;10;12;13;8;4;9;13;10;13;12;7;11;5;14;16;10;11;12;12;11;1;1;1;1;1;
15212;Patrick Sieloff;United States;10441;CEZ Motor Ceské Budejovice;WSM Liga;CEZ Motor Ceské Budejovice;WSM Liga;LD;Ann Arbor;5/15/1994;25;Left Handed;Major Junior;20;10;13;1;20;12;1;1;1;12;9;12;5;8;12;6;11;10;8;10;7;15;10;9;10;12;7;7;2;8;10;11;12;9;8;6;1;1;1;1;1;
15213;John Siemer;United States;0;---;---;---;---;RW;---;1/31/1992;28;Right Handed;College;19;0;7;1;1;1;12;12;20;13;14;8;9;5;9;15;9;8;7;2;1;2;8;9;5;5;8;7;1;10;7;4;6;6;1;8;1;1;1;1;1;
15214;Hayden Peterson;United States;1312;Michigan Midget Ice Dogs;USU16E;Michigan Midget Ice Dogs;USU16E;G;Cambridge;10/30/2004;15;Left Handed;None;1;32;5;20;1;1;1;1;1;2;1;5;6;12;16;1;10;2;13;5;1;1;3;7;1;1;1;1;1;1;1;6;4;1;4;1;5;4;1;4;5;
15215;Yohann Trepanier;France;16122;Grenoble Espoirs;French Espoirs;Grenoble Les Brûleurs de loups;Magnus League;RD;Toulouse;2/24/2002;18;Left Handed;None;19;36;20;1;10;20;1;1;1;3;6;1;15;1;14;13;13;6;3;8;1;3;9;8;11;2;2;5;1;7;6;1;1;7;1;3;1;1;1;1;1;
15217;Ivan Sarmatin;Russia;15844;Vityaz Podolsk U17;Russia U17;Vityaz Podolsk U17;Russia U17;LW;Kazan;3/23/2003;16;Right Handed;None;20;42;11;1;1;1;20;9;12;16;13;20;4;14;15;14;19;7;6;6;4;8;8;11;2;6;9;3;4;6;3;4;3;6;1;7;1;1;1;1;1;
15218;Hans-David Schär;Switzerland;33003;ZSC Lions;National League A;ZSC Lions;National League A;C, RW;Luzern;2/8/2001;19;Right Handed;None;19;59;13;1;1;1;12;16;20;10;11;13;6;11;14;8;19;8;6;6;5;6;8;12;11;2;9;3;1;7;3;3;5;5;1;8;1;1;1;1;1;
15219;Bryan Harrold;United States;7757;Shattuck-St. Mary's;HS-MN;Shattuck-St. Mary's;HS-MN;RD;Faribault;7/8/2004;15;Right Handed;None;1;2;10;1;15;20;1;1;1;12;2;6;6;4;3;1;6;7;9;10;1;8;8;7;9;9;2;4;1;3;4;8;7;1;4;1;1;1;1;1;1;
15220;Ryan Siiro;United States;11319;Saint-Georges COOL FM 103,5;LNAH;Saint-Georges COOL FM 103,5;LNAH;RW;Bloomington;2/12/1993;27;Right Handed;College;19;28;10;1;1;1;12;9;20;11;8;10;8;14;8;7;11;7;10;5;7;8;8;5;17;9;9;7;6;7;6;6;9;7;5;7;1;1;1;1;1;
15221;Hjortur Geir Einarsson;Iceland;1312;Skautafélag Reykjavíkur 3 Flokkur;Icelandic U16;Skautafélag Reykjavíkur 3 Flokkur;Icelandic U16;RD;Reykjavík;7/8/2003;16;Left Handed;None;19;3;9;1;12;20;1;1;1;6;2;11;9;2;16;4;12;7;10;14;1;9;9;8;11;6;1;2;1;1;2;8;7;4;1;1;1;1;1;1;1;
15222;Dave Kossoff;United States;1312;Michigan Midget Ice Dogs;USU16E;Michigan Midget Ice Dogs;USU16E;LW, C, RW;Plymouth;4/26/2003;16;Left Handed;None;12;72;10;1;7;7;20;18;17;4;5;16;8;6;9;1;14;9;7;7;1;2;6;12;3;4;5;4;1;4;7;4;7;3;5;6;1;1;1;1;1;
15223;Rishat Bondarev;Russia;8700;Ermak Angarsk U18;Russia U18;Ermak Angarsk U18;Russia U18;C;St. Petersburg;4/26/2001;18;Left Handed;None;17;49;11;1;1;1;12;20;1;2;9;6;5;1;2;2;8;9;2;6;1;1;10;13;7;1;5;1;5;5;5;4;5;7;1;6;1;1;1;1;1;
15224;Grant Silianoff;United States;1852;Ferris State Bulldogs;WCHA;Ferris State Bulldogs;WCHA;LW;Edina;1/4/2001;19;Left Handed;College;14;0;6;1;1;1;20;12;12;4;11;6;6;12;11;8;15;11;6;6;2;1;15;15;6;5;6;5;1;10;5;4;6;6;3;9;1;1;1;1;1;
15225;Tyson Dylan;Canada;1312;Notre Dame Bantam AA Hounds;SBAAHL;Notre Dame Bantam AA Hounds;SBAAHL;RW;Wilcox;12/28/2005;14;Right Handed;None;20;7;10;1;1;1;12;9;20;4;3;15;8;12;13;3;17;8;5;6;1;4;7;4;2;6;1;1;1;1;5;7;7;1;5;1;1;1;1;1;1;
15226;Kelsey Ricci;Canada;16395;Sudbury Wolves;OHL;Sudbury Wolves;OHL;LD;Georgetown;2/3/2002;18;Left Handed;None;16;33;12;1;20;14;1;1;1;6;4;15;7;9;8;4;7;8;8;10;1;10;8;8;9;10;5;4;2;3;9;10;10;4;4;3;1;1;1;1;1;
15231;Frankie Simonelli;United States;13562;EHC Bregenzerwald;Alps League;EHC Bregenzerwald;Alps League;LD, RD;Chicago;10/29/1992;27;Right Handed;College;20;29;11;1;18;20;1;1;1;10;10;9;7;10;14;9;13;9;8;7;9;9;10;8;12;12;8;8;3;8;11;10;12;8;12;8;1;1;1;1;1;
15232;Dennis Chvanov;Russia;49376;Traktor Chelyabinsk;Kontinental Hockey League;Traktor Chelyabinsk;Kontinental Hockey League;RW;Vladimir;1/8/2001;19;Left Handed;None;20;7;12;1;1;1;12;9;20;2;14;13;12;14;17;13;11;9;7;9;4;9;9;16;9;4;15;10;4;13;9;7;4;11;8;12;1;1;1;1;1;
15233;John Simonson;United States;3416;Dab.Docler;MOL;Dab.Docler;MOL;LW, C;Grand Forks;6/16/1993;26;Left Handed;College;20;0;14;1;7;7;20;17;15;12;13;16;8;14;16;5;16;8;11;6;6;10;7;7;5;7;11;5;3;10;5;5;8;10;4;10;1;1;1;1;1;
15234;Andy Simpson;United States;3888;Energija Elektrenai;Belarus First Division;Energija Elektrenai;Belarus First Division;RD;---;3/10/1991;29;Right Handed;College;20;0;17;1;14;20;1;1;1;9;4;3;7;5;4;3;4;4;6;7;5;8;5;10;9;7;6;6;1;5;4;7;9;6;5;5;1;1;1;1;1;
15235;Wayne Simpson;United States;31828;Utica Comets;AHL;Utica Comets;AHL;C, RW;Boxborough;11/19/1989;30;Right Handed;College;11;9;10;1;1;1;12;16;20;14;11;11;11;13;14;9;12;12;8;7;7;8;11;12;10;8;10;6;4;6;7;8;10;9;6;11;1;1;1;1;1;
15237;Shane Sims;United States;6879;Nijmegen Devils;BeNeLiga;Nijmegen Devils;BeNeLiga;LD, RD;East Amherst;4/30/1988;31;Right Handed;None;20;24;14;1;17;20;1;1;1;13;6;12;7;7;9;6;7;9;11;7;7;10;11;12;12;5;5;6;2;9;6;4;6;13;6;6;1;1;1;1;1;
15238;Brandon Walker;United States;9715;Lone Star Brahmas;NAHL;Lone Star Brahmas;NAHL;LD, RD;Indianapolis;12/28/2002;17;Right Handed;None;16;20;10;1;18;20;1;1;1;19;7;11;6;13;5;5;8;7;4;7;2;5;7;13;8;5;7;8;1;8;6;4;6;7;7;4;1;1;1;1;1;
15239;Jens Schmerda;Germany;9300;EHC Bayreuth;DEL2;EHC Bayreuth;DEL2;RD;Augsburg;4/10/2002;17;Right Handed;None;20;27;11;1;12;20;1;1;1;8;6;13;5;7;5;4;11;6;10;10;9;7;6;13;16;7;3;5;1;3;3;6;9;4;4;1;1;1;1;1;1;
15240;Patrick Ferrara;United States;17750;U.S. National Development Team U18;USHL;U.S. National Development Team U18;USHL;C;Lancaster;9/1/2002;17;Right Handed;None;6;33;20;1;1;1;9;20;12;7;8;7;12;10;7;8;12;10;8;7;1;8;7;10;8;6;5;5;8;6;7;3;6;7;6;5;1;1;1;1;1;
15241;Alexandar Pugin;Russia;15859;Molot Perm U17;Russia U17;Molot Perm U17;Russia U17;LW, C;Perm;6/23/2002;17;Left Handed;None;14;53;11;1;1;1;16;20;9;2;8;7;10;10;9;12;12;11;10;8;1;5;12;15;10;1;7;8;9;10;8;6;4;5;8;7;1;1;1;1;1;
15242;Conor Reynolds;United States;4712;Muskegon Mona Shores;HS-MI;Muskegon Mona Shores;HS-MI;LW;Muskegon;3/28/2003;16;Left Handed;None;20;37;12;1;1;1;20;9;12;6;11;7;7;12;10;9;12;7;2;9;5;6;10;7;3;4;7;5;1;6;5;1;5;5;3;9;1;1;1;1;1;
15243;Ryan Siroky;United States;11000;Mississippi RiverKings;SPHL;Mississippi RiverKings;SPHL;LW;---;2/3/1995;25;Right Handed;College;20;0;15;1;1;1;20;14;12;1;10;8;7;9;9;11;9;7;7;4;2;2;11;8;10;5;8;4;1;7;8;5;9;6;4;10;1;1;1;1;1;
15244;Mike Sislo;United States;20603;BK Mladá Boleslav;Czech Extraliga;BK Mladá Boleslav;Czech Extraliga;RW;Superior;1/20/1988;32;Right Handed;College;10;19;11;1;1;1;12;15;20;11;10;14;10;12;15;10;15;14;13;10;6;13;14;11;7;14;12;12;9;11;12;12;13;10;12;10;1;1;1;1;1;
15245;Carleton Bennett;Canada;15082;Kingston Frontenacs;OHL;Kingston Frontenacs;OHL;LD, RD;Scarborough;7/22/2002;17;Right Handed;None;20;44;19;1;20;19;1;1;1;14;13;4;7;13;9;13;10;8;7;8;2;7;8;14;11;5;8;9;1;11;6;2;5;11;6;10;1;1;1;1;1;
15246;Clint State;United States;11445;Lincoln Stars;USHL;Lincoln Stars;USHL;C;North Kingstown;1/24/2003;17;Right Handed;None;20;20;16;1;1;1;1;20;12;7;12;2;17;6;10;9;14;6;10;6;1;3;7;12;12;1;5;5;6;8;7;1;3;3;3;6;1;1;1;1;1;
15247;James Sixsmith;United States;16312;Greenville Swamp Rabbits;ECHL;Greenville Swamp Rabbits;ECHL;LW, C;Alexandria;3/26/1984;35;Left Handed;College;20;9;11;1;1;1;16;20;12;7;9;5;11;9;8;9;8;6;5;3;2;3;7;4;2;5;4;9;10;9;7;7;6;6;10;8;1;1;1;1;1;
15249;Carson Sullivan;United States;9677;Springfield Junior Blues;NAHL;Springfield Junior Blues;NAHL;LW, C;Laurel;7/26/2002;17;Left Handed;None;20;66;20;1;1;1;18;20;12;10;3;5;6;4;6;3;7;11;5;12;9;9;7;11;7;8;4;4;7;2;8;9;8;6;5;5;1;1;1;1;1;
15250;Dennis Malinovsky;Russia;52674;SKA-1946;MHL;SKA Saint-Petersburg;Kontinental Hockey League;RD;St. Petersburg;10/23/2001;18;Left Handed;None;20;22;9;1;12;20;1;1;1;7;9;8;11;12;10;14;10;8;5;5;2;5;10;13;11;6;9;9;2;11;7;2;5;11;5;8;1;1;1;1;1;
15252;Noel Boe;United States;5312;Homestead;HS-WI;Homestead;HS-WI;RD;Mequon;11/18/2002;17;Right Handed;None;4;4;12;1;12;20;1;1;1;15;1;2;8;1;5;1;5;7;6;7;1;5;6;9;13;8;1;1;1;1;4;6;6;1;2;1;1;1;1;1;1;
15253;James Campbell;United States;5312;Moorhead;HS-MN;Moorhead;HS-MN;LW;Moorhead;3/27/2005;14;Left Handed;None;9;59;9;1;1;1;20;12;14;5;8;12;10;10;7;4;7;10;7;8;1;4;11;10;9;6;4;4;2;3;5;5;5;1;2;5;1;1;1;1;1;
15254;Brady Skjei;United States;140001;Pittsburgh Penguins;NHL;Pittsburgh Penguins;NHL;LD;Lakeville;3/26/1994;25;Left Handed;College;7;6;17;1;20;14;1;1;1;10;14;8;12;11;11;11;13;14;15;11;4;13;15;12;13;14;6;7;2;13;13;15;16;14;10;11;1;1;1;1;1;
15255;Riley Delia;United States;5312;Benilde-St. Margaret's;HS-MN;Benilde-St. Margaret's;HS-MN;LW, C;Lake City;1/23/2004;16;Left Handed;None;1;36;16;1;1;1;16;20;12;5;9;2;19;4;6;7;1;6;9;5;1;1;9;9;5;1;8;5;4;6;6;2;1;2;3;6;1;1;1;1;1;
15256;Matt Skoff;United States;6041;HC 46 Bardejov;Second Division;HC 46 Bardejov;Second Division;G;---;7/23/1991;28;Left Handed;College;20;31;6;20;1;1;1;1;1;6;8;13;8;9;7;1;8;8;8;8;2;1;9;10;10;1;1;1;1;1;2;6;10;1;4;1;11;11;6;8;10;
15258;Graham Slaggert;United States;2172;Notre Dame Fighting Irish;HE;Notre Dame Fighting Irish;HE;LW, C, RW;South Bend;4/6/1999;20;Left Handed;College;11;0;10;1;1;1;18;20;16;8;4;13;10;10;12;4;8;13;12;8;1;11;11;13;16;12;2;2;13;2;3;7;12;2;4;1;1;1;1;1;1;
15259;Kaid Corcoran;United States;808;Wisconsin-Stevens Point Pointers;NCHA;Wisconsin-Stevens Point Pointers;NCHA;LD;Milwaukee;5/13/2002;17;Left Handed;None;15;22;10;1;20;12;1;1;1;16;1;7;4;3;7;1;5;7;5;8;1;5;6;11;4;9;1;4;1;1;3;8;8;2;6;1;1;1;1;1;1;
15260;Jake Slaker;United States;2500;Winnipeg ;A Minor League;Winnipeg ;A Minor League;LW, C;San Diego;6/28/1996;23;Left Handed;College;19;0;6;1;1;1;16;20;14;3;11;13;6;8;3;7;1;7;3;5;1;1;5;6;3;4;2;6;5;6;5;3;3;3;6;5;1;1;1;1;1;
15261;Trent Nightingale;United States;6625;Cleveland Barons U18;T1EHL (Midget Major);Cleveland Barons U18;T1EHL (Midget Major);RD;Franklin;7/9/2002;17;Right Handed;None;15;7;10;1;12;20;1;1;1;20;3;7;1;5;12;1;13;7;8;11;1;6;7;6;12;7;1;3;1;1;1;7;4;3;2;2;1;1;1;1;1;
15262;Ondrej Lavinger;Czech Republic;16760;HC Ocelári Trinec Jrs;Czech Junior Liga;HC Ocelári Trinec;Czech Extraliga;LW, RW;Ceské Budejovice;12/11/2003;16;Left Handed;None;20;11;13;1;1;1;20;9;17;1;8;3;7;10;4;8;7;10;8;2;1;1;9;7;6;3;10;8;1;7;8;4;1;5;5;10;1;1;1;1;1;
15264;Kevin Joyaux;United States;1312;Ellenton Eels U16;USU16E;Ellenton Eels U16;USU16E;LW;Ellenton;1/28/2003;17;Left Handed;None;12;23;9;1;1;1;20;12;12;2;12;8;7;9;15;9;10;9;6;3;6;6;10;9;3;6;11;6;2;7;6;5;7;9;6;8;1;1;1;1;1;
15265;Mitch Slattery;United States;0;---;---;---;---;RW;Roseville;4/20/1996;23;Left Handed;College;17;0;6;1;15;12;12;9;20;4;8;12;1;7;4;10;7;10;8;4;1;3;9;4;10;6;10;9;4;8;7;5;5;7;1;9;1;1;1;1;1;
15267;Jaccob Slavin;United States;116439;New Jersey Devils;NHL;New Jersey Devils;NHL;LD;---;5/1/1994;25;Left Handed;College;9;23;15;1;20;13;1;1;1;9;15;8;10;8;11;9;13;12;12;9;5;8;12;14;13;16;7;8;4;12;13;18;17;11;13;7;1;1;1;1;1;
15268;Jarrett Carney;United States;4717;Grosse Pointe North;HS-MI;Grosse Pointe North;HS-MI;C;Grosse Pointe;9/2/2002;17;Left Handed;None;1;11;6;1;1;1;14;20;12;5;8;10;9;2;2;7;3;5;2;4;1;1;13;13;3;2;1;5;5;4;4;2;1;3;6;4;1;1;1;1;1;
15269;Stéphane Tremblay;Canada;15082;Kingston Frontenacs;OHL;Kingston Frontenacs;OHL;C;Marathon;4/26/2002;17;Left Handed;None;20;55;20;1;1;1;14;20;12;11;11;6;3;12;7;9;9;8;8;9;7;7;7;12;9;9;8;7;11;6;5;4;5;6;8;9;1;1;1;1;1;
15270;Nathan Sliwinski;United States;3708;TMH Polonia Bytom;Elite League;TMH Polonia Bytom;Elite League;C;---;10/11/1990;29;Right Handed;College;20;0;7;1;1;1;9;20;12;4;7;9;7;11;12;8;11;8;10;5;4;6;9;10;6;6;6;4;11;4;4;5;7;6;3;6;1;1;1;1;1;
15271;Valentin Chaput;Canada;15047;Val d'Or Foreurs;QMJHL;Val d'Or Foreurs;QMJHL;G;Magog;6/1/2002;17;Left Handed;None;13;33;7;20;1;1;1;1;1;13;5;4;3;9;11;1;6;5;17;9;1;1;4;11;2;1;1;1;1;1;5;6;9;1;4;1;6;8;2;8;6;
15272;Mike Slowikowski;United States;35205;Ontario Reign;AHL;Ontario Reign;AHL;LD, RD;Ewing;4/8/1989;30;Left Handed;College;9;0;16;1;16;20;1;1;1;9;5;11;10;9;7;6;8;8;8;9;1;15;10;9;16;11;4;4;1;5;6;8;10;6;4;4;1;1;1;1;1;
15273;Matt Smaby;United States;28032;Thomas Sabo Ice Tigers;DEL;Thomas Sabo Ice Tigers;DEL;LD, RD;Minneapolis;10/14/1984;35;Left Handed;College;10;25;11;1;20;18;1;1;1;17;8;15;8;10;12;8;11;6;6;15;14;18;6;16;17;13;4;5;4;9;7;12;14;8;6;6;1;1;1;1;1;
15274;Jalen Smereck;United States;43750;Tucson Roadrunners;AHL;Arizona Coyotes;NHL;LD;Detroit;1/15/1997;23;Left Handed;Major Junior;9;0;4;1;20;14;1;1;1;10;10;7;17;12;14;10;12;10;7;9;4;6;10;13;9;9;6;8;6;9;10;8;8;6;8;6;1;1;1;1;1;
15275;Alex Smith;United States;7500;HK Temirtau;Kaz;HK Temirtau;Kaz;RD;Detroit;1/31/1995;25;Right Handed;None;20;24;13;1;12;20;1;1;1;3;7;6;7;9;7;8;8;6;8;9;5;8;8;8;9;9;6;8;5;8;9;10;8;7;7;7;1;1;1;1;1;
15276;Austin Smith;United States;14025;Dresdner Eislöwen;DEL2;Dresdner Eislöwen;DEL2;RW;Dallas;11/7/1988;31;Right Handed;None;20;0;10;1;1;1;12;12;20;8;10;9;11;12;12;10;12;13;14;9;6;7;14;10;11;11;9;10;7;11;11;7;10;8;10;10;1;1;1;1;1;
15277;Barron Smith;United States;2906;St. Clair Shores Fighting Saints;FHL;St. Clair Shores Fighting Saints;FHL;LD;---;4/2/1991;28;Right Handed;Major Junior;18;55;11;1;20;12;1;1;1;10;4;9;5;8;9;5;11;4;5;8;1;7;7;8;15;6;3;3;1;5;1;7;8;3;1;2;1;1;1;1;1;
15278;Billie Ronan;United States;11407;Youngstown Phantoms;USHL;Youngstown Phantoms;USHL;LD;Warwick;1/3/2002;18;Left Handed;None;1;3;17;1;20;12;1;1;1;5;1;12;9;12;3;2;6;6;8;12;1;8;7;6;7;9;1;4;1;3;2;6;8;1;2;2;1;1;1;1;1;
15280;Ben Smith;United States;59808;Frölunda HC;SHL;Frölunda HC;SHL;C, RW;Avon;7/11/1988;31;Right Handed;College;11;21;11;1;1;1;12;16;20;4;13;7;10;11;15;12;17;15;14;15;4;8;15;13;14;15;12;10;15;9;11;12;15;11;12;12;1;1;1;1;1;
